Gene,GSM1271945,GSM1271946,GSM1271947,GSM1271948,GSM1271949,GSM1271950,GSM1271951,GSM1271952,GSM1271953,GSM1271954,GSM1271955,GSM1271956,GSM1271957,GSM1271958,GSM1271959,GSM1271960,GSM1271961,GSM1271962,GSM1271963,GSM1271964,GSM1271965,GSM1271966,GSM1271967,GSM1271968,GSM1271969,GSM1271970,GSM1271971,GSM1271972,GSM1271973,GSM1271974,GSM1271975,GSM1271976,GSM1271977,GSM1271978,GSM1271979,GSM1271980,GSM1271981,GSM1271982,GSM1271983,GSM1271984,GSM1271985,GSM1271986,GSM1271987,GSM1271988,GSM1271989,GSM1272036,GSM1272037,GSM1272038,GSM1272039,GSM1272040,GSM1272041,GSM1272042,GSM1272043,GSM1272044,GSM1272045,GSM1272046,GSM1272047,GSM1272048,GSM1272049,GSM1272050,GSM1272051,GSM1272052,GSM1272053,GSM1272054,GSM1272055,GSM1272056,GSM1272057,GSM1272058,GSM1272059,GSM1272060,GSM1272061,GSM1272062
Ap3s1,1.0148665114562199,6.302409975014482,6.9018428651457775,3.015045718090405,6.2238950638903905,5.207559049866177,0,3.2536986165393076,5.800863038811314,0.9412917491512798,0,1.0020600301397267,3.0163097078501107,0.028881132523331052,6.763322992110666,2.359936448188912,0,7.516154984118683,3.701162236633665,0,2.0361124129490746,2.9677847785300413,1.6812640413641828,2.6696509850794,6.280406542857943,3.5209889871605458,1.558139602148672,2.6696509850794,2.1347821713658206,3.234301924965711,4.035769885212344,3.2865236132713953,7.113800186556893,3.070059387825086,3.3980283611496453,7.86344972847462,0.2696867546703117,0,3.4042360051788365,0.9019935992689226,7.817806972113493,8.35195221121012,3.8054035332551446,1.7242552535290627,8.0558582972936,7.876190770747809,2.5096455155360937,5.750623883565302,1.986555761784681,3.071331775835797,8.555117929166224,3.5634890171782287,3.531877262386728,3.527161067095085,2.598531046813672,3.314938462928211,9.189940850260134,9.019488419230456,4.2654250832731755,3.361756874382066,4.007251109393975,8.072038572478533,3.656237858278532,3.611934468131988,7.208853033617765,8.937371951461065,4.436285077181543,3.0685943241122797,4.13457100307163,3.5296534791812544,3.398829217287349,3.427531778538183
Apip,8.61857414300329,2.907242647517574,1.726089042740976,0.6204626121631835,4.11656186628072,7.58939798676155,1.3877769086345886,1.4444045538866723,8.0794433450732015,6.35348213800739,8.568244299564611,0.9895091310046894,8.064144454583074,2.661257515454338,7.499573654057531,6.092072297754877,7.074927072998422,0.34766134239206886,6.832609726144342,0,6.898189620437687,8.034116996547526,0,4.8082872910542145,1.4487335253064484,1.2200697568483223,6.432887926469781,2.7749445963717787,0.8052866329423845,0.42185012503136554,3.0415069073154135,7.0989286803551055,0.7112314151299582,3.804265420518316,1.2408209231820297,8.325295283455576,0.301978261642399,7.234501849212291,1.5141416036003146,0.8572450948863114,3.108692825786812,8.008914534251323,8.194007424978324,1.7600246608296943,1.6725296100178308,2.710325290442191,7.781307144649341,5.804883523107596,4.249749055100242,3.0780671027471795,4.821882656455215,6.5643295018900805,4.430441066236812,8.474397069185748,2.577712705190163,2.6115579915305096,4.250972294016519,7.408093032100218,4.017500776246986,3.4042360051788365,8.631691726198579,4.112829586358779,3.669882164345851,3.602421929514503,8.662081616694692,8.654850358301884,4.451079840205811,3.053890015038152,4.450211997467369,3.5329159971117488,3.3509446736619832,3.401862135475958
Apool,7.39141470655511,8.09975575636218,0.42185012503136554,0.7487745985863968,7.768206688291125,8.369600559280276,3.483028816680031,5.613689747183757,6.931346971364483,0.9533966774572904,8.798550588466593,1.0299997680871755,9.035339037729102,8.677606724527479,7.827358661402479,5.143968141105762,5.7216793008479545,9.4543005000294,2.932510929446192,8.51146877188235,6.151737028005524,0.12054600056795378,8.041242949367511,0.6204626121631835,1.3673281624327247,1.3106297815171482,8.120254607491832,4.12910844584672,0.4591819860824718,8.217059680733078,8.31297906277729,4.7554109313849375,0.7122606925209821,1.0020600301397267,8.074516409319811,8.496950204601006,8.816022080070926,0,1.5134579329591407,0.8444771045456055,8.96589881141234,9.363014399265582,7.029794479354477,1.772604826906534,8.937371951461065,2.8771970988160045,6.69489564625746,5.79858854742478,1.9964383820831755,7.036705478035982,4.818195275369541,3.623148885427443,2.8245416179155365,9.473246366610217,2.6150703824872443,2.6150703824872443,4.249749055100242,8.161351447498252,4.0135983126499815,3.4546765767469454,4.0135983126499815,9.303903582795934,3.6730608327115006,3.6410582038487047,3.455745270973089,3.3495944657874963,4.468528190357429,3.0931210857704756,9.40711227458869,3.5360610623993467,3.3547409371677843,3.4927134538706306
Armc8,7.889238791237567,8.60103380063699,0,0,8.735154466346216,2.5403312873298263,5.841505766641479,1.1675561609193381,3.3755502055472393,1.6757055391516338,0,8.857167503055697,3.16551114680917,1.3342464914742425,3.3765843424442954,5.870486884142679,3.0657712479294528,2.6634730968609652,2.80868424370193,5.304414785703322,0,9.267189472345605,4.533529451422386,0,1.2999717495399499,1.377506393976109,0,2.276522971993609,0.09205613022471573,0.48382741887272995,2.0874210917754343,1.8540881269737692,2.704723336707095,6.946457109536827,9.259828424559785,2.1685798051599905,0.3407505035446248,0,1.320589538177721,6.359621316938804,6.328954603050868,7.839969006150722,4.06618674372187,7.446473716274183,7.248380635137801,2.676762513578665,2.541262861433648,5.920957292512793,2.3432660033988477,4.941105404247708,5.059998657421305,5.524514749451399,2.605007747106879,3.676133561146805,2.2868162247757367,2.699351681848195,4.323010216674706,4.460618742258366,4.0420132408109515,5.672906716716145,6.453825068604662,5.396902790590764,3.7450571553334644,7.380443994222096,5.861678881966667,6.074269231815555,6.376330577558987,3.1893481355133906,4.2551529162239525,3.6033274357016376,2.6783564527440875,3.7075149061583326
Atg3,1.9145799868453195,5.0372803101157,4.995760542041685,4.8887421388668075,3.795842094524691,1.405185481091346,0,4.5448774804996,7.958585230135515,3.8659036595993848,0,7.6400510223718605,0,5.324645373483718,7.971043980492617,0,6.666853493732878,4.412206693765071,0,5.827339280802153,4.74952940572262,1.4782277874882037,0,0,1.612413267594879,0.9924117671696354,1.0053190214702223,0,4.186400569391151,1.1959638137011424,1.6378065079091606,1.5220330440996432,4.437122677754673,1.5677989325492188,0,2.499345256297891,0.24347887115056363,0,1.4110603704936278,0,0.7487745985863968,1.911523039598385,3.4953997023766292,2.4526996400649868,1.3657107586637056,3.088545714331221,7.238710614519715,5.92806979320344,2.3767851843054837,2.5466417953996547,4.984667279760233,3.6079270374328063,6.240642122737369,3.3637630417214868,2.4486458544116645,2.568486783483814,4.274187918191491,4.405440941236907,4.054718275530969,3.516968080510479,4.084387732582205,3.1453528441116743,8.53393014041235,3.7967776657180194,2.8608289176365966,2.6430437740050112,4.5760242261853294,3.1398050705488183,4.738904092922732,3.601372010696597,2.753761524514076,4.7540486579044945
Atg5,8.204421491922597,2.0556942722764773,4.320151080306497,0,0,9.686505996632329,5.061710331430793,1.2757853990808805,9.5110203999909,1.6314052375429071,5.608379426768205,1.8345492790139946,1.4452459166633593,8.97555734050563,8.60787576632309,8.217059680733078,0,5.251339261786956,9.293962642439665,8.518553402019132,2.197232973120853,8.669284850670708,6.179546942463332,2.785133263784213,5.57423394117703,0.9282854102419916,0,8.635366687061905,4.811407276362956,3.3637630417214868,8.952629026182112,9.122440157281655,8.0794433450732015,1.565371507674812,9.388405294894449,3.7624243456287942,4.270476329750373,5.19051288973778,1.4065182086383035,8.480781406205741,9.50235904864743,1.9821558411639633,3.499746684115576,7.74331634360293,7.935293971554891,3.0415069073154135,2.302689890233965,5.740130696993194,5.840063208171183,2.5504467664948383,4.9880013299123815,3.6134746367251878,8.34090761642653,3.361756874382066,2.378575840786319,2.4573351473492147,6.980471330180783,4.412206693765071,9.577541991696936,3.5024900492669047,3.9857401800074936,3.1115559783616153,10.004749016606043,3.794975065747867,2.8323763418352375,2.64398443930768,4.587697204129592,3.1773983558529273,4.82537959827603,3.522104573244787,6.25893817316298,7.781307144649341
Atp6v0d1,1.12833155788401,0,2.63688062418526,3.5233666792188783,7.71644615208306,7.990966981952689,1.4742553226409767,9.842750106253137,2.4966449283360723,1.7517597299724053,2.704723336707095,3.35392574138463,0,0,6.548318285085079,8.857167503055697,3.0971096713041435,0,2.2095141782060113,2.4037261641659047,1.8080231687326598,4.07725116045884,2.4309289784243324,9.895349162899844,4.0675141940097586,1.1159378134293287,1.4065182086383035,0,4.964827403182789,0.9783049254393336,9.915063500906424,1.4466020065184138,0,1.6725296100178308,0,5.154923315167136,4.412206693765071,8.74374684850824,1.6354978199001002,0,6.560961879898834,5.410948133419221,3.7399494515704,1.1698557956345148,6.539984214023777,2.929642408987391,2.371132052513766,9.030344347208663,2.923511734589976,2.3196936798028336,4.616715315333118,3.423028147893413,6.2159144698386175,3.394312819623232,4.441020813210668,2.4486458544116645,4.040477216079004,4.112829586358779,3.195691008021983,5.756305460022874,3.8571623400631125,3.1243874029077627,3.0430890069347205,3.729188850214911,2.6453091756503597,2.6944075539582943,4.273160407947284,3.7226272645093084,3.0657712479294528,3.466633440365397,2.5723633141260374,3.225742778210939
Atp6v1b2,6.767113530088164,8.04419325807429,5.268368014752446,0,7.773138023048909,7.1987554771173965,6.980471330180783,7.264249284446249,5.602826176923732,1.419258489897007,2.6593914224263746,3.050876738346901,3.499746684115576,0.7973332204008955,5.782983939792274,1.6668554872787489,2.846507141834816,1.7055016667339935,0,0,0,7.065425890908415,0,0,1.6668554872787489,1.1698557956345148,0.5663155448741856,1.1310914559582899,7.2542772312249015,4.204479685903983,1.7854063951663464,4.436285077181543,6.363319464389471,2.4145448745187337,7.7476144164982905,1.2267961433939965,0,6.123194100052768,1.6341240803298476,3.4456337042558136,0.9019935992689226,1.6695240451816165,3.7476042492990613,2.261187673402812,6.543337592282013,2.9373854599444114,2.3741059229281203,8.189553687017758,3.0953824522363718,7.518491272370159,4.611171235524085,3.4265823322640947,2.570374286975702,8.024702600980307,2.845299593366305,2.4966449283360723,4.056761597899596,7.67374593404716,3.2079343082927063,2.9751976917538094,7.6243935545559705,3.213951223215143,3.046800081120828,3.7276887488584025,2.649426816959012,2.6981962462553617,5.88635993489137,8.545925195374393,3.2640140831635325,3.4687130950844844,2.577712705190163,3.231539456763077
Atp6v1c1,3.1740742879195127,1.7679506177715183,7.384722667886369,1.8345492790139946,1.1932078355665183,4.273160407947284,5.251339261786956,3.4065723953440896,8.194007424978324,4.450211997467369,3.9633732400959625,8.331144983204954,0.7825242718442269,1.0946287190535864,0,0,3.5360610623993467,7.378496477278024,0,0,0,0,6.592340516207604,8.443638163518093,1.6725296100178308,1.1695436726365696,1.6849564968269912,8.591864967121461,0,1.0591779621232713,1.7735861928860486,1.4419001633208468,0,6.005145830931838,2.0949823991628724,0,2.568486783483814,6.668707039862803,3.002606532532173,0,1.9943300186280715,7.314612797500419,8.374913677220697,3.9876905690038154,6.839062114931197,6.4609353055969665,2.375315727207492,5.485434986402842,6.219502368729142,2.3253464750943063,4.602806392528066,7.493522979462825,6.592340516207604,3.455745270973089,2.843542681230072,2.5337678675521356,4.055935222950384,4.114861112282533,3.213951223215143,2.983163245797285,3.8594967532302,7.690906742679356,3.04771881969428,3.7226272645093084,8.222861078704492,2.699351681848195,4.278995669839083,3.7441804833298415,3.1865433436231902,3.4698143938587607,2.579670544637579,3.234301924965711
Atp9b,8.92741571463486,2.4540199390523054,3.344318101275408,0,8.348570687974435,0,0,1.3051638054172412,0,3.6184907567812674,0,6.9151004492411285,8.168792184658432,0,0,2.656724500850567,7.184916758704216,8.861836436646325,1.7517597299724053,0,9.55791058117164,8.628302415573978,5.467210237689652,3.7114306445671756,7.074927072998422,3.083535450886154,1.565371507674812,5.613689747183757,3.050876738346901,3.555080712726359,5.829122976851848,4.734542629389382,3.09443497793085,3.474332541989767,2.462188057427808,2.7215274618639596,2.7895873223665233,0,3.816026568428124,0,0.8551041132220438,6.155397415637953,3.775936016378733,1.1310914559582899,8.015436612485967,6.372266548156192,5.332897937010083,5.467210237689652,5.625936700855794,9.101403153990457,4.587697204129592,3.432802645368593,4.707135719409569,3.44666672424368,8.622184752685113,2.5466417953996547,7.479921728955315,4.120901407930179,3.222821404712408,2.960739450283971,5.748152219464673,3.2654440798141104,3.025181212487664,7.274789458255276,6.497905718895708,6.840629597812677,6.576638722273968,6.179546942463332,6.011766078968884,5.851579611284969,5.636116389593528,5.4065788812581985
Atxn7,4.169886380082875,1.698470727651615,5.004874093829821,0,0.5726572680630655,1.690575949247864,6.239011114161195,2.6137257866462793,6.576638722273968,3.7372279290401624,0,3.347486445262859,0,0,0,5.522541766886533,0,6.41829636908671,2.33144306627792,0.9126538172824138,1.4342329295923955,0,3.3030245720912497,7.92500278020067,1.5220330440996432,1.0626684402938396,0,0,4.084387732582205,1.150852460347102,2.7526887876763273,1.6354978199001002,1.6378065079091606,1.6240825390759,0,0,0,4.256322986881523,1.6958438255328352,0,1.8560528230626876,8.811340234187677,3.692608955035731,1.1838743079820633,1.0361636455121854,2.9774626000880433,2.753761524514076,5.490336646163757,2.9010649358689555,2.2748511244061542,6.5300595637089724,3.443550139513411,2.606147592972551,3.4750274861424852,2.8608289176365966,2.5659311955982673,4.000176971199857,4.12910844584672,6.4688205147968025,8.68514701597241,6.0337325336880685,6.993076898682535,3.0047916316681293,3.3858105876002758,2.605007747106879,2.5096455155360937,4.289085142247867,7.456994880173785,3.8342308241072076,4.397335911337306,2.52840828203142,3.0931210857704756
Baiap2,0.9959731560990162,0,0,7.4725744706817,7.6400510223718605,1.5418200178896246,7.128173590220867,4.768091932420605,3.430117351732895,7.476100792846651,0,3.4750274861424852,0,0,0,4.321329365463644,0,0,4.861000561419043,0,3.5360610623993467,1.8809992994607898,3.6184907567812674,8.786047427108524,1.5494408138056095,5.7216793008479545,4.697438695013725,0,5.784563281683938,2.2300295668940437,1.690575949247864,1.6612919017040988,0,7.393113637028708,0,0,0,6.6281736260556485,1.6731760131264084,0,6.120472672674694,1.8345492790139946,8.47780476664271,1.1936952150083415,0,2.309559702119033,2.7245696976031613,5.685648308620678,5.45587689084562,2.3813692344929525,4.531566116487249,3.4110175241857084,2.838462484134525,3.472495610946684,4.500961835726215,2.7084253443403,4.007251109393975,4.078571045766371,3.1740742879195127,9.259828424559785,3.8088227583470915,3.2267816090337638,2.831868574823792,3.4080985949178264,2.710325290442191,2.4634810902028024,4.207714511964518,6.842663087286505,3.076618934682008,3.44666672424368,9.492428363427583,3.0641288056172606
Baiap2l1,3.257164763685333,7.267923282551693,7.419605535152193,2.4217401935888754,5.807888657149103,8.765273318505532,1.5044791822077368,7.170455246130108,2.51661972645059,4.072267992553401,0,3.4087518321384684,5.3174460037190485,3.3158098671495857,0,0,0,0,0,0,0,0,7.390173583075157,7.570916292923712,9.613035021790001,4.764964857636694,0,0,0,0,1.6942189525122888,1.659080639104069,0,1.6828547631342754,0,0,3.8571623400631125,0,1.6725296100178308,0,5.1170752671574675,1.832240483080333,4.857937763326563,1.1906689127660834,3.052281433340095,4.382062161152318,2.7260658912482962,5.683418851570544,2.6453091756503597,2.386417813238602,4.5285376138835,3.413807178646073,2.8396546078796066,3.4602284058468866,2.929642408987391,2.710325290442191,7.133248137419907,4.080324668493184,7.019809278391765,3.230625108473451,3.8105700380261647,3.222821404712408,2.8323763418352375,3.4065723953440896,2.711539501736276,2.4643036092848685,4.209043551604242,3.7114306445671756,3.0931210857704756,3.474332541989767,2.6356594807506237,3.0628400810770877
BC016423,1.4335552884233755,0.9959731560990162,0.9070539973215613,0,3.990101539842111,0,0,1.9362702176206923,0,7.786291057232419,0,1.5550560121364685,0,2.7337909662960698,0,0.9019935992689226,0,0,1.5455784298645288,1.908236846867374,1.0104634574814693,0,5.096481614728437,2.2403175306170855,1.581415675613191,5.06672432140927,0,5.007396433338592,0,4.0420132408109515,7.413640485627232,2.5454255986481154,0,8.2499175574916,2.936087627943555,5.370060468281067,1.857907514723403,5.844039353797858,7.551067767839424,7.1581331040051746,1.2773131892921907,1.67688387996794,8.158941526405178,1.4419001633208468,4.447772976576272,2.302689890233965,2.7459901743414337,5.736461541991143,3.3316238289379814,2.4037261641659047,4.534997491566825,3.483028816680031,2.907242647517574,6.831081900147161,6.28835826078326,2.8916427371064564,4.105726545165356,4.095675825792022,3.2746826117195713,4.838839327868518,3.8203507081718504,3.2536986165393076,5.7347709600351005,3.3215907279430934,2.667241026751196,2.488133149970449,4.210541128494923,4.893157246184177,4.032752328773723,3.5037963935224585,2.618164098056533,4.777547241974867
Bend7,0,2.923511734589976,3.4241621257110264,4.882863987230732,4.855495605109716,0,0,0,6.363319464389471,3.222821404712408,0,3.195691008021983,5.24886888435415,5.139426442582028,0,0,0,3.3126234113888056,0,4.557751914257181,0,0,0,0,8.540488165385927,1.7226373087569675,2.3056505727424415,0,3.002606532532173,2.739393896860812,1.657741114546928,1.601973648923645,3.1131416586185847,3.587156357484532,0,0,0,3.643738547524963,1.5542654876936197,0,1.3051638054172412,1.8540881269737692,4.777547241974867,1.481724601939241,0.9029518335951303,1.9933063185409499,2.831868574823792,5.627647544124624,6.242504491429094,2.3655573345603296,4.553314715756314,7.252333111121039,2.8916427371064564,3.4975303451804898,2.741829048673669,2.858044903333203,4.120901407930179,4.211369394251289,3.289452660373661,7.014949831134864,3.958434511929518,3.087679535875671,2.804922356755179,3.342700058704735,2.6906032220687157,2.5960528139105628,4.367860104401021,3.8571623400631125,4.777547241974867,3.5155332136867092,5.769465903902907,2.8024161550461413
Blvrb,0,3.3233478499277562,2.7614752961512847,0,4.2654250832731755,3.9524208841550443,2.475421048275042,0,0,1.4782277874882037,0,1.770013015026646,7.39141470655511,0,7.506981340365727,5.5580589405738685,1.4001840211156364,0,0,0,7.036705478035982,0,6.931346971364483,0,1.583062185252775,1.5256559074516098,0,5.931164743593989,6.370849156465208,0,1.6314052375429071,1.5855599346294338,7.667693144610385,5.151805919739402,7.012967820260617,4.210541128494923,7.024788287858059,6.757195501454486,1.5441753449470395,0,1.3059717308735588,8.377276346512437,5.068103158127171,6.630485229817144,0,5.100736975823282,2.788362503352573,5.611032223448345,2.2167742996531286,2.7260658912482962,4.773508588136599,3.4546765767469454,2.7785588203466847,3.0641288056172606,2.676762513578665,2.902338984490536,4.072267992553401,8.060874679930096,3.23544341293413,4.334555664595283,3.9717565365262035,2.9677847785300413,2.858044903333203,3.5306807685785535,8.168792184658432,2.6087389550863658,4.413171430606378,3.7701109880096864,4.863547575729725,3.4786311747083487,2.946656427251982,3.0341410909661355
