comparison,rowname,lb,mle,ub,ce,Z,cZ
1 vs. 2,CATSPER4,0.09792188842898465,0.36720708160869614,0.5875313305739092,0.09792188842898465,2.957088303558888,2.5446784665135365
1 vs. 2,VASN,-0.6609727468956491,-0.34272660950144845,-0.1224023605362314,-0.1224023605362314,-2.957009932537571,-2.5446784665135365
1 vs. 2,GJD2,-0.7099336911101413,-0.3916875537159406,-0.14688283264347848,-0.14688283264347848,-2.956805224475931,-2.5446403663391424
1 vs. 2,HCRTR1,-0.7099336911101413,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.9565429736655533,-2.544537005209244
1 vs. 2,GMPPB,0.1224023605362314,0.3916875537159406,0.5875313305739092,0.1224023605362314,2.9559658629383114,2.544076989658439
1 vs. 2,TRPM4,0.1224023605362314,0.4161680258231883,0.612011802681157,0.1224023605362314,2.9555101344212242,2.5437543662212385
1 vs. 2,GALC,-0.734414163217389,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.954897611600039,-2.543254113324149
1 vs. 2,MAP3K12,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.954678674333452,-2.5431994871049195
1 vs. 2,ARSD,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.9543518039264085,-2.5431627217197743
1 vs. 2,DISC1,-0.6609727468956491,-0.34272660950144845,-0.1224023605362314,-0.1224023605362314,-2.954305063645103,-2.5431627217197743
1 vs. 2,ZER1,-0.734414163217389,-0.3916875537159406,-0.14688283264347848,-0.14688283264347848,-2.9540121033935165,-2.5431336245725684
1 vs. 2,PRMT6,-0.734414163217389,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.953854797648866,-2.5431336245725684
1 vs. 2,NELFE,-0.734414163217389,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.9537682907780427,-2.5431336245725684
1 vs. 2,NDUFS3,-0.807855579539129,-0.4651289700376805,-0.1713633047507239,-0.1713633047507239,-2.953093074160983,-2.542561897191111
1 vs. 2,CLEC3B,-0.7099336911101413,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.9521424689055378,-2.541678343169615
1 vs. 2,BMP8B,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.9513183235727767,-2.5409378928860136
1 vs. 2,CELSR1,-0.6854532190028969,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.95090787379397,-2.5406657191753657
1 vs. 2,TMEM175,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.95069922476136,-2.5406219132456993
1 vs. 2,RGMA,-0.7099336911101413,-0.3916875537159406,-0.14688283264347848,-0.14688283264347848,-2.950481916764844,-2.540568213419388
1 vs. 2,COMMD1,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.949939141186894,-2.5401460177274764
1 vs. 2,IQCG,0.1224023605362314,0.3916875537159406,0.612011802681157,0.1224023605362314,2.949060947459005,2.539344085810427
1 vs. 2,CRYGD,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.948741498604758,-2.5391908511868224
1 vs. 2,NGFR,-0.7099336911101413,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.948586310328274,-2.5391908511868224
1 vs. 2,SPATA13,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.9472006243099242,-2.5378143287344974
1 vs. 2,WDR46,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.9468597292089584,-2.5376454357417444
1 vs. 2,NANOS3,0.1224023605362314,0.3916875537159406,0.612011802681157,0.1224023605362314,2.9467125230162567,2.5376454357417444
1 vs. 2,NRP1,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.9464226941175324,-2.5375090478986873
1 vs. 2,FGF5,-0.6854532190028969,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.9455914559659866,-2.536759848809183
1 vs. 2,NUMBL,-0.6854532190028969,-0.3916875537159406,-0.14688283264347848,-0.14688283264347848,-2.945248216073384,-2.53656287260285
1 vs. 2,STATH,-0.7099336911101413,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.9449227351168217,-2.5363859148350194
1 vs. 2,SPATA22,0.09792188842898465,0.36720708160869614,0.5875313305739092,0.09792188842898465,2.9441835727149743,2.5357407367602645
1 vs. 2,SLIT1,-0.7099336911101413,-0.3916875537159406,-0.14688283264347848,-0.14688283264347848,-2.94360567246507,-2.5354384713819114
1 vs. 2,AEBP2,-0.7099336911101413,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.9435785785881223,-2.5354384713819114
1 vs. 2,CARHSP1,-0.856816523753621,-0.4406484979304328,-0.14688283264347848,-0.14688283264347848,-2.9412941486544195,-2.5330444323067587
1 vs. 2,NR4A3,-0.734414163217389,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.9410144938228537,-2.5329333755587804
1 vs. 2,KIF18B,-0.7099336911101413,-0.3916875537159406,-0.14688283264347848,-0.14688283264347848,-2.940768022329975,-2.5329333755587804
1 vs. 2,ZNF355P,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.940624673252333,-2.5329333755587804
1 vs. 2,TIMP2,-0.7099336911101413,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.940521132446519,-2.5329333755587804
1 vs. 2,N4BP2L2,-0.734414163217389,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.9402032766037713,-2.532789512160944
1 vs. 2,ANGPT1,-0.734414163217389,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.9400570350315767,-2.532789512160944
1 vs. 2,ZNF780B,-0.7099336911101413,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.9383995548378943,-2.5311047175361407
1 vs. 2,FCHO2,-0.856816523753621,-0.3916875537159406,-0.14688283264347848,-0.14688283264347848,-2.9376028705117583,-2.530762237329437
1 vs. 2,UPRT,0.1224023605362314,0.3916875537159406,0.612011802681157,0.1224023605362314,2.9375922820745157,2.530762237329437
1 vs. 2,BTBD18,-0.6609727468956491,-0.34272660950144845,-0.1224023605362314,-0.1224023605362314,-2.937592054972418,-2.530762237329437
1 vs. 2,TCEB1,-0.734414163217389,-0.3916875537159406,-0.14688283264347848,-0.14688283264347848,-2.9368883148294413,-2.530156279932193
1 vs. 2,CTPS1,0.1224023605362314,0.3916875537159406,0.6609727468956491,0.1224023605362314,2.936712590723033,2.5301475963979505
1 vs. 2,RNASE10,0.09792188842898465,0.34272660950144845,0.5630508584666648,0.09792188842898465,2.936540861458717,2.5301433389042614
1 vs. 2,KBTBD6,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.935363181368492,-2.5291516764374147
1 vs. 2,VHLL,-0.6364922747884048,-0.34272660950144845,-0.1224023605362314,-0.1224023605362314,-2.935328477453661,-2.5291516764374147
1 vs. 2,HNRNPCL1,0.1224023605362314,0.3916875537159406,0.6609727468956491,0.1224023605362314,2.9349998750147663,2.5289697444066888
1 vs. 2,PAX3,-0.6609727468956491,-0.34272660950144845,-0.1224023605362314,-0.1224023605362314,-2.934691292401238,-2.528810378468117
1 vs. 2,RSPO2,-0.6609727468956491,-0.34272660950144845,-0.1224023605362314,-0.1224023605362314,-2.9344973986282508,-2.5287806500850682
1 vs. 2,TENM1,-0.7099336911101413,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.9336955571685794,-2.528063240138953
1 vs. 2,MARK3,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.9332264726786375,-2.527722125298498
1 vs. 2,CDHR1,-0.6364922747884048,-0.34272660950144845,-0.1224023605362314,-0.1224023605362314,-2.932892296332663,-2.527591515707618
1 vs. 2,KCTD13,-0.7099336911101413,-0.3916875537159406,-0.14688283264347848,-0.14688283264347848,-2.9327762450391055,-2.527591515707618
1 vs. 2,NEURL1,0.09792188842898465,0.3182461373942024,0.538570386359417,0.09792188842898465,2.9325113262309106,2.5274810670615437
1 vs. 2,KLHL40,-0.7099336911101413,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.932166398953011,-2.52728006100148
1 vs. 2,ETS1,0.1224023605362314,0.36720708160869614,0.612011802681157,0.1224023605362314,2.9317293385171563,2.5269747967129588
1 vs. 2,HOXD1,-0.734414163217389,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.9309558734032723,-2.5262890682105064
1 vs. 2,ZNF677,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.9304606133817708,-2.5262362283961006
1 vs. 2,BAHCC1,-0.6854532190028969,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.9303851373580114,-2.5262362283961006
1 vs. 2,DNAH3,0.1224023605362314,0.4161680258231883,0.6609727468956491,0.1224023605362314,2.9303525038218945,2.5262362283961006
1 vs. 2,CRBN,-0.7099336911101413,-0.3916875537159406,-0.14688283264347848,-0.14688283264347848,-2.930174326923131,-2.5262362283961006
1 vs. 2,SMG7,0.09792188842898465,0.36720708160869614,0.5875313305739092,0.09792188842898465,2.930075059061094,2.5262362283961006
1 vs. 2,ACAT1,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.9295855140993257,-2.5258711175613597
1 vs. 2,PYY,-0.8323360516463733,-0.538570386359417,-0.24480472107246312,-0.24480472107246312,-2.929040815507041,-2.5254435921816083
1 vs. 2,SIPA1L3,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.928387260858968,-2.5252197008890107
1 vs. 2,ALG1L,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.9283662761792546,-2.5252197008890107
1 vs. 2,ATF7,-0.734414163217389,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.9283436468519244,-2.5252197008890107
1 vs. 2,CNBP,-0.6364922747884048,-0.34272660950144845,-0.1224023605362314,-0.1224023605362314,-2.9280883921026666,-2.525119057129689
1 vs. 2,IL13,-0.734414163217389,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.9279191618998444,-2.525115557585435
1 vs. 2,ANXA7,-0.734414163217389,-0.3916875537159406,-0.14688283264347848,-0.14688283264347848,-2.927633790135874,-2.5249807077352653
1 vs. 2,NPC2,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.927411793287814,-2.524917399990747
1 vs. 2,RTF1,-0.7099336911101413,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.925805473255051,-2.5234671140920115
1 vs. 2,HSFY1,-0.6854532190028969,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.9257967114749976,-2.5234671140920115
1 vs. 2,PEAK1,0.09792188842898465,0.34272660950144845,0.5875313305739092,0.09792188842898465,2.9255401161421637,2.5233645096822115
1 vs. 2,KLHL7,-0.734414163217389,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.924536975283933,-2.522418182428397
1 vs. 2,ADRA1A,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.923226428834429,-2.521124391104356
1 vs. 2,SUDS3,0.1224023605362314,0.3916875537159406,0.5875313305739092,0.1224023605362314,2.9230566710831227,2.521119759026824
1 vs. 2,MAPKAPK3,-0.734414163217389,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.9225004600309132,-2.5206783284988568
1 vs. 2,LPO,-0.734414163217389,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.9206405720862314,-2.5187635635013956
1 vs. 2,SDC3,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.9200602792365373,-2.51836280988348
1 vs. 2,DARS,0.14688283264347682,0.4651289700376805,0.7099336911101413,0.14688283264347682,2.9199549824837168,2.51836280988348
1 vs. 2,NCAPH,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.919006507523953,-2.517564970058629
1 vs. 2,SEMA6B,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.9189182513645022,-2.517564970058629
1 vs. 2,STK40,-0.7099336911101413,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.91837300339378,-2.51713557946605
1 vs. 2,KTI12,0.09792188842898465,0.36720708160869614,0.612011802681157,0.09792188842898465,2.9177813966770327,2.516653743509475
1 vs. 2,ZC3HAV1,-0.6854532190028969,-0.3916875537159406,-0.14688283264347848,-0.14688283264347848,-2.9175182050786215,-2.516542939664057
1 vs. 2,SEPHS1,0.09792188842898465,0.3182461373942024,0.538570386359417,0.09792188842898465,2.917338992993122,2.5165269427469927
1 vs. 2,CCL1,-0.6854532190028969,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.916479328685798,-2.515742045225418
1 vs. 2,RLIM,-0.7099336911101413,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.915716479728187,-2.5150664826288436
1 vs. 2,SYTL5,-0.6854532190028969,-0.3916875537159406,-0.14688283264347848,-0.14688283264347848,-2.9151881445793038,-2.514791739690794
1 vs. 2,BMS1,0.1224023605362314,0.4161680258231883,0.6609727468956491,0.1224023605362314,2.9151334708556864,2.514791739690794
1 vs. 2,YWHAH,-0.7588946353246334,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.914978888830813,-2.514791739690794
1 vs. 2,RFFL,0.09792188842898465,0.34272660950144845,0.5630508584666648,0.09792188842898465,2.914378630076957,2.51439334896088
1 vs. 2,TLR10,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.9142969942593564,-2.51439334896088
1 vs. 2,PTPRN2,-0.7833751074318812,-0.4651289700376805,-0.1713633047507239,-0.1713633047507239,-2.913398641463301,-2.513564374369445
1 vs. 2,TNRC18,-0.7099336911101413,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.9126858284593142,-2.513121728831499
1 vs. 2,ATL3,0.09792188842898465,0.3916875537159406,0.612011802681157,0.09792188842898465,2.912677916964696,2.513121728831499
1 vs. 2,VPS39,-0.6854532190028969,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.912222297668122,-2.5127927009651407
1 vs. 2,RBMXL1,0.09792188842898465,0.36720708160869614,0.612011802681157,0.09792188842898465,2.9119326859232406,2.512757041490969
1 vs. 2,HMGN3,-0.6609727468956491,-0.34272660950144845,-0.1224023605362314,-0.1224023605362314,-2.9118622764434563,-2.512757041490969
1 vs. 2,ITK,0.09792188842898465,0.36720708160869614,0.612011802681157,0.09792188842898465,2.910954316244829,2.5120996391430412
1 vs. 2,DHRS9,-0.6854532190028969,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.9109124266805684,-2.5120996391430412
1 vs. 2,SYTL4,-0.612011802681157,-0.34272660950144845,-0.1224023605362314,-0.1224023605362314,-2.9107880654631106,-2.5120996391430412
1 vs. 2,TGFBR2,0.09792188842898465,0.36720708160869614,0.5875313305739092,0.09792188842898465,2.9104995156251166,2.5119588734639047
1 vs. 2,TP53TG5,-0.6854532190028969,-0.3916875537159406,-0.14688283264347848,-0.14688283264347848,-2.9095420572465316,-2.5110626413383565
1 vs. 2,CBLC,-0.612011802681157,-0.3182461373942024,-0.09792188842898465,-0.09792188842898465,-2.908277854536472,-2.509828205283761
1 vs. 2,PKMYT1,-0.7099336911101413,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.9081214157002404,-2.509828205283761
1 vs. 2,ZHX3,-0.734414163217389,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.9075909194137464,-2.509413978599971
1 vs. 2,CLEC6A,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.9071651334579007,-2.509117936105289
1 vs. 2,PRG2,-0.734414163217389,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.9057155279106195,-2.5076656738744765
1 vs. 2,TNF,-0.734414163217389,-0.4406484979304328,-0.14688283264347848,-0.14688283264347848,-2.905523680822058,-2.5076337099724775
1 vs. 2,GLMP,-0.7099336911101413,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.9039651669471316,-2.5063692964049014
1 vs. 2,PTPN1,-0.7099336911101413,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.903852466725865,-2.5063692964049014
1 vs. 2,EXOC1,-0.9302579400753577,-0.538570386359417,-0.14688283264347848,-0.14688283264347848,-2.903770526037005,-2.5063692964049014
1 vs. 2,PID1,-0.734414163217389,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.903750423325189,-2.5063692964049014
1 vs. 2,KDR,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.902913376386308,-2.5057348652915965
1 vs. 2,ITGAM,-0.6609727468956491,-0.3916875537159406,-0.14688283264347848,-0.14688283264347848,-2.902862164698595,-2.5057348652915965
1 vs. 2,ATF7IP,-0.7099336911101413,-0.4161680258231883,-0.1224023605362314,-0.1224023605362314,-2.9023038192411366,-2.50534150500617
1 vs. 2,RECQL5,-0.7099336911101413,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.9021876583895176,-2.50534150500617
1 vs. 2,UGT1A9,-0.7099336911101413,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.9018690818008896,-2.5052272316553554
1 vs. 2,DIO2,-0.7833751074318812,-0.4406484979304328,-0.1713633047507239,-0.1713633047507239,-2.9015530167304178,-2.5052272316553554
1 vs. 2,LTB,-0.7099336911101413,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.901459987039327,-2.5052272316553554
1 vs. 2,NCAPG,-0.6364922747884048,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.9014351136263543,-2.5052272316553554
1 vs. 2,RASAL1,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.9010361397269113,-2.505106976933771
1 vs. 2,MYO15A,0.09792188842898465,0.34272660950144845,0.5630508584666648,0.09792188842898465,2.901003366375768,2.505106976933771
1 vs. 2,MEX3B,-0.734414163217389,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.900006610613123,-2.504270596273639
1 vs. 2,FGB,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.8999373887497697,-2.504270596273639
1 vs. 2,GPR37L1,-0.7099336911101413,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.899362741777324,-2.503805302233714
1 vs. 2,WNT16,-0.6854532190028969,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.898419751130872,-2.5029242322921887
1 vs. 2,MTIF2,0.1224023605362314,0.4161680258231883,0.6609727468956491,0.1224023605362314,2.898136832138752,2.502788077275736
1 vs. 2,MAPKAPK5,-0.7099336911101413,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.897904758388812,-2.5027092289399357
1 vs. 2,TRNT1,-0.734414163217389,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.8974567211301374,-2.5024329607928495
1 vs. 2,NTNG2,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.8969471065968055,-2.5024329607928495
1 vs. 2,ZNF415,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.8968995282797105,-2.5024329607928495
1 vs. 2,OSER1,-0.7099336911101413,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.8968373080893772,-2.5024329607928495
1 vs. 2,TMEM203,0.09792188842898465,0.34272660950144845,0.5630508584666648,0.09792188842898465,2.896705559488873,2.5024329607928495
1 vs. 2,RBM11,0.09792188842898465,0.34272660950144845,0.5630508584666648,0.09792188842898465,2.8965341384843866,2.5024329607928495
1 vs. 2,DTNBP1,-0.734414163217389,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.8965265425614515,-2.5024329607928495
1 vs. 2,INTS10,0.09792188842898465,0.36720708160869614,0.5875313305739092,0.09792188842898465,2.89548632500955,2.5014417414463495
1 vs. 2,ZNF286B,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.894949392841874,-2.501018277806608
1 vs. 2,PSMA5,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.8946194664781824,-2.5008359688335493
1 vs. 2,TRAF4,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.894464817623497,-2.5008359688335493
1 vs. 2,UPK3A,-0.7099336911101413,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.893896205786302,-2.5003765840416405
1 vs. 2,POU5F1B,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.8935862268854278,-2.5003129226833902
1 vs. 2,LIN28A,0.09792188842898465,0.34272660950144845,0.5630508584666648,0.09792188842898465,2.8935151323681385,2.5003129226833902
1 vs. 2,ZNF496,-0.734414163217389,-0.4161680258231883,-0.1224023605362314,-0.1224023605362314,-2.8933560255785005,-2.5003129226833902
1 vs. 2,PPFIA4,-0.734414163217389,-0.3916875537159406,-0.14688283264347848,-0.14688283264347848,-2.892527878802217,-2.499647580102959
1 vs. 2,ABCC5,0.09792188842898465,0.34272660950144845,0.5630508584666648,0.09792188842898465,2.89244397828099,2.499647580102959
1 vs. 2,TBC1D10C,-0.807855579539129,-0.4406484979304328,-0.1713633047507239,-0.1713633047507239,-2.8919166921257595,-2.4992344450981614
1 vs. 2,TAS1R2,-0.7099336911101413,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.8914773432983756,-2.498920430505616
1 vs. 2,PAK5,0.1224023605362314,0.4406484979304328,0.6854532190028969,0.1224023605362314,2.890898462903692,2.498448992161069
1 vs. 2,CDKN2D,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.890531981306976,-2.4982170359530707
1 vs. 2,ARL6IP5,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.8901984918488757,-2.4980222196969075
1 vs. 2,AP2A1,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.8895595718562936,-2.4975166449335586
1 vs. 2,BPY2,0.09792188842898465,0.36720708160869614,0.5630508584666648,0.09792188842898465,2.8893488513561834,2.4975166449335586
1 vs. 2,ARSA,-0.6609727468956491,-0.34272660950144845,-0.1224023605362314,-0.1224023605362314,-2.889268335570841,-2.4975166449335586
1 vs. 2,MYNN,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.888869090799724,-2.4972474094386614
1 vs. 2,GZMB,-0.7588946353246334,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.8882859989365817,-2.4967708152250196
1 vs. 2,TSPAN1,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.8878776438259854,-2.4964911870223347
1 vs. 2,PDZD11,-0.734414163217389,-0.3916875537159406,-0.14688283264347848,-0.14688283264347848,-2.8875971643627993,-2.4963556733973995
1 vs. 2,JMJD1C,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.88716597889201,-2.4960501759207445
1 vs. 2,LRFN2,-0.734414163217389,-0.4406484979304328,-0.14688283264347848,-0.14688283264347848,-2.8863968017399917,-2.495363556101837
1 vs. 2,SHARPIN,-0.7099336911101413,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.886035924301071,-2.4951372126875984
1 vs. 2,LGMN,-0.7099336911101413,-0.3916875537159406,-0.14688283264347848,-0.14688283264347848,-2.8857433219313537,-2.4949877747461686
1 vs. 2,DAB2IP,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.8849115185912737,-2.4943898180000468
1 vs. 2,GPR55,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.8848929963763528,-2.4943898180000468
1 vs. 2,RGS3,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.8846300760897443,-2.4943097301951465
1 vs. 2,ICE1,-0.6854532190028969,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.884502307875508,-2.4943097301951465
1 vs. 2,INHBB,0.09792188842898465,0.3182461373942024,0.538570386359417,0.09792188842898465,2.883672985375077,2.493554959614921
1 vs. 2,DEFA3,-0.6364922747884048,-0.34272660950144845,-0.1224023605362314,-0.1224023605362314,-2.8825891378609256,-2.492513234095602
1 vs. 2,HSP90AB4P,0.09792188842898465,0.36720708160869614,0.612011802681157,0.09792188842898465,2.881778609864567,2.4917795497066586
1 vs. 2,ABCC13,0.09792188842898465,0.36720708160869614,0.5630508584666648,0.09792188842898465,2.881033565316303,2.491200583603268
1 vs. 2,AIDA,-0.734414163217389,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.8809458348002512,-2.491200583603268
1 vs. 2,HES3,-0.6854532190028969,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.8806817079344746,-2.4910826264798582
1 vs. 2,FKBP14,-0.734414163217389,-0.4161680258231883,-0.14688283264347848,-0.14688283264347848,-2.880234656638356,-2.490895807027923
1 vs. 2,ZNF354B,-0.6609727468956491,-0.34272660950144845,-0.1224023605362314,-0.1224023605362314,-2.8801357225539403,-2.490895807027923
1 vs. 2,TAS2R30,-0.8323360516463733,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.8800379416770476,-2.490895807027923
1 vs. 2,GJA10,0.09792188842898465,0.36720708160869614,0.5875313305739092,0.09792188842898465,2.878772463753178,2.489649053555089
1 vs. 2,PSMC3,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.8785340807279503,-2.4895597848771276
1 vs. 2,KLHL21,-0.7099336911101413,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.8783591319347965,-2.4895419274279424
1 vs. 2,PHF1,-0.6854532190028969,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.8778086431966385,-2.4891374187441233
1 vs. 2,KLHL31,-0.6364922747884048,-0.34272660950144845,-0.1224023605362314,-0.1224023605362314,-2.8776821651099964,-2.4891374187441233
1 vs. 2,CDYL,0.09792188842898465,0.3916875537159406,0.5875313305739092,0.09792188842898465,2.876820002413645,2.4884235858933477
1 vs. 2,CAPZB,-0.7099336911101413,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.8767309120997666,-2.4884235858933477
1 vs. 2,ELAVL3,0.09792188842898465,0.34272660950144845,0.5630508584666648,0.09792188842898465,2.8765077628175955,2.4883510647705163
1 vs. 2,NRBP2,0.09792188842898465,0.36720708160869614,0.6364922747884048,0.09792188842898465,2.8757218142645735,2.487694702907786
1 vs. 2,MAGED1,-0.612011802681157,-0.3182461373942024,-0.09792188842898465,-0.09792188842898465,-2.875555831421125,-2.487694702907786
1 vs. 2,BMP10,-0.7099336911101413,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.8754492342891513,-2.487694702907786
1 vs. 2,ARMC4,-0.6609727468956491,-0.36720708160869614,-0.1224023605362314,-0.1224023605362314,-2.8750780216500207,-2.4874550915237967
1 vs. 2,CYSLTR2,-0.6854532190028969,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.8747224151070077,-2.487232998589526
1 vs. 2,IL1RAP,-0.734414163217389,-0.3916875537159406,-0.1224023605362314,-0.1224023605362314,-2.8738524382357804,-2.486431376432172
1 vs. 2,GPBP1L1,-0.734414163217389,-0.4406484979304328,-0.14688283264347848,-0.14688283264347848,-2.8733618745984746,-2.4860571392402084
