comparison,rowname,lb,mle,ub,ce,Z,cZ
2 vs. 3,Gpc2,-1.268454508476423,-0.08456363389842708,0.6765090711874233,0.0,-0.44248297076294196,-0.09093854891175904
2 vs. 3,Gli1,-1.6067090440701313,-0.33825453559371166,0.8456363389842808,0.0,-0.43913696981791167,-0.09093854891175904
2 vs. 3,Sufu,-1.3952999593240636,-0.08456363389842708,0.7610727050858505,0.0,-0.4292811264424704,-0.09093854891175904
2 vs. 3,Mnd1,-1.2261726915272062,-0.33825453559371166,0.7610727050858505,0.0,-0.42596273331459644,-0.09093854891175904
2 vs. 3,Usp31,-0.6765090711874233,-0.2959727186444988,1.5644272271209176,0.0,0.4242348886781166,0.09093854891175904
2 vs. 3,Gpr61,-1.5221454101717042,-0.33825453559371166,0.8033545220350673,0.0,-0.42422074963051276,-0.09093854891175904
2 vs. 3,Etfdh,-0.7187908881366403,0.33825453559371166,1.35301814237485,0.0,0.42306795888653403,0.09093854891175904
2 vs. 3,D330045A20Rik,-1.3952999593240636,-0.08456363389842708,0.8456363389842808,0.0,-0.42046996868726383,-0.09093854891175904
2 vs. 3,Camk2n1,-1.35301814237485,-0.33825453559371166,0.8879181559334944,0.0,-0.4197004840653049,-0.09093854891175904
2 vs. 3,Ing2,-0.8879181559334944,0.0,1.4375817762732772,0.0,0.4196236986012796,0.09093854891175904
2 vs. 3,Bcl7c,-1.3107363254256332,-0.33825453559371166,0.8879181559334944,0.0,-0.41263558798204486,-0.09093854891175904
2 vs. 3,Proser2,-1.0993272406795656,-0.3805363525429252,0.8456363389842808,0.0,-0.4121999456348491,-0.09093854891175904
2 vs. 3,Tatdn3,-1.5644272271209176,-0.2959727186444988,0.8879181559334944,0.0,-0.40974882214378117,-0.09093854891175904
2 vs. 3,Ptpn6,-1.5644272271209176,-0.08456363389842708,0.8033545220350673,0.0,-0.4095228337429599,-0.09093854891175904
2 vs. 3,Hlf,-1.4375817762732772,-0.08456363389842708,0.8033545220350673,0.0,-0.40924069317750084,-0.09093854891175904
2 vs. 3,Limk2,-0.8879181559334944,-0.12684545084764196,1.860399945765416,0.0,0.4031434314504745,0.09093854891175904
2 vs. 3,Gm10509,-1.6489908610193482,-0.04228181694921487,0.9724817898319215,0.0,-0.40227467266895595,-0.09093854891175904
2 vs. 3,C1ra,-1.35301814237485,-0.08456363389842708,0.8879181559334944,0.0,-0.40051352692952025,-0.09093854891175904
2 vs. 3,Fam53c,-0.8456363389842808,0.8456363389842808,1.6067090440701313,0.0,0.40026424835124,0.09093854891175904
2 vs. 3,Pfkp,-1.0570454237303486,-0.33825453559371166,0.9724817898319215,0.0,-0.3978301725019271,-0.09093854891175904
2 vs. 3,Gm3696,-1.141609057628779,-0.08456363389842708,0.7610727050858505,0.0,-0.39691801092718076,-0.09093854891175904
2 vs. 3,Acaa1b,-1.4375817762732772,-0.08456363389842708,0.8033545220350673,0.0,-0.3965788393595702,-0.09093854891175904
2 vs. 3,Fam126a,-0.7610727050858505,0.46509998644135564,1.268454508476423,0.0,0.3963312080578397,0.09093854891175904
2 vs. 3,Cdcp1,-1.35301814237485,-0.3805363525429252,1.0570454237303486,0.0,-0.3945103634330589,-0.09093854891175904
2 vs. 3,Kcnu1,-1.35301814237485,-0.08456363389842708,0.8456363389842808,0.0,-0.39196398514251457,-0.09093854891175904
2 vs. 3,Rap1gap2,-1.268454508476423,-0.08456363389842708,0.8456363389842808,0.0,-0.3909969863320983,-0.09093854891175904
2 vs. 3,9230110C19Rik,-1.5221454101717042,-0.04228181694921487,0.7610727050858505,0.0,-0.3892785227414981,-0.09093854891175904
2 vs. 3,Sema4b,-1.3107363254256332,0.33825453559371166,1.5644272271209176,0.0,0.38709557448645654,0.09093854891175904
2 vs. 3,Plxna4,-2.4523453830544124,0.33825453559371166,1.0993272406795656,0.0,-0.382598139818713,-0.09093854891175904
2 vs. 3,Irx5,-1.0147636067811383,-0.3805363525429252,0.930199972882708,0.0,-0.3800046569644579,-0.09093854891175904
2 vs. 3,Copz2,-1.268454508476423,-0.08456363389842708,0.8033545220350673,0.0,-0.37888178911441295,-0.09093854891175904
2 vs. 3,Trabd2b,-1.35301814237485,-0.08456363389842708,0.8033545220350673,0.0,-0.37607694150753446,-0.09093854891175904
2 vs. 3,Igsf10,-1.4375817762732772,-0.08456363389842708,0.8879181559334944,0.0,-0.37397541657569616,-0.09093854891175904
2 vs. 3,Glipr1,-1.4798635932224906,-0.04228181694921487,0.8456363389842808,0.0,-0.37357382163560304,-0.09093854891175904
2 vs. 3,Col11a1,-0.6342272542382098,0.0,1.4375817762732772,0.0,0.372309235390319,0.09093854891175904
2 vs. 3,Rad9a,-0.6765090711874233,0.0,1.5221454101717042,0.0,0.3687132805149011,0.09093854891175904
2 vs. 3,Rundc3a,-1.3107363254256332,-0.04228181694921487,0.8033545220350673,0.0,-0.3680915580931199,-0.09093854891175904
2 vs. 3,Iscu,-1.2261726915272062,-0.3805363525429252,0.930199972882708,0.0,-0.3653471746124287,-0.09093854891175904
2 vs. 3,Focad,-1.141609057628779,-0.08456363389842708,0.8033545220350673,0.0,-0.3622687856006899,-0.09093854891175904
2 vs. 3,Evpl,-1.35301814237485,-0.08456363389842708,0.9724817898319215,0.0,-0.3612439917358534,-0.09093854891175904
2 vs. 3,Dennd1a,-1.4375817762732772,-0.04228181694921487,0.8879181559334944,0.0,-0.3535042221934666,-0.08804566417570385
2 vs. 3,Foxa2,-0.930199972882708,1.0570454237303486,1.7758363118669889,0.0,0.35183018597779303,0.08804566417570385
2 vs. 3,Trim13,-1.1838908745779924,-0.2536909016952839,1.6489908610193482,0.0,-0.35141704312047906,-0.08804566417570385
2 vs. 3,Mcf2l,-0.6342272542382098,0.0,1.6067090440701313,0.0,0.3473172955491607,0.08773414176387134
2 vs. 3,Ptpla,-1.1838908745779924,-0.2959727186444988,0.8879181559334944,0.0,-0.344733184710174,-0.08773414176387134
2 vs. 3,Whrn,-1.1838908745779924,-0.08456363389842708,0.8033545220350673,0.0,-0.34296646424586086,-0.08773414176387134
2 vs. 3,Ifi35,-1.3952999593240636,-0.08456363389842708,0.8456363389842808,0.0,-0.3385707159303381,-0.08773414176387134
2 vs. 3,Rara,-1.268454508476423,-0.04228181694921487,0.8456363389842808,0.0,-0.3368143024013759,-0.08773414176387134
2 vs. 3,Arnt2,-0.8033545220350673,0.0,1.3107363254256332,0.0,0.3363198502265062,0.08773414176387134
2 vs. 3,Pifo,-1.5644272271209176,-0.04228181694921487,0.8879181559334944,0.0,-0.3282236966668719,-0.0809974316386771
2 vs. 3,Nrcam,-1.0570454237303486,-0.33825453559371166,0.8033545220350673,0.0,-0.31325535903833485,-0.07523352818859119
2 vs. 3,Fbxo3,-0.9724817898319215,0.33825453559371166,1.141609057628779,0.0,0.30925992665326313,0.07523352818859119
2 vs. 3,Zyx,-1.0570454237303486,0.3805363525429252,1.3952999593240636,0.0,0.30872892447431904,0.07523352818859119
2 vs. 3,Pla2g4a,-1.35301814237485,-0.08456363389842708,0.8456363389842808,0.0,-0.3041641931314457,-0.07523352818859119
2 vs. 3,Golga1,-0.8033545220350673,0.08456363389842708,1.268454508476423,0.0,0.3034553499186464,0.07523352818859119
2 vs. 3,D630045M09Rik,-1.2261726915272062,-0.04228181694921487,0.8456363389842808,0.0,-0.30270104121897673,-0.07523352818859119
2 vs. 3,Map3k4,-0.6342272542382098,0.0,1.3107363254256332,0.0,0.3025434124422437,0.07523352818859119
2 vs. 3,Sec61g,-0.9724817898319215,-0.3805363525429252,0.930199972882708,0.0,-0.3010886227311036,-0.07523352818859119
2 vs. 3,Psme2,-1.0993272406795656,-0.33825453559371166,0.8879181559334944,0.0,-0.30080094555784603,-0.07523352818859119
2 vs. 3,Tstd3,-1.0570454237303486,-0.08456363389842708,0.8879181559334944,0.0,-0.2960696308146112,-0.07523352818859119
2 vs. 3,Hivep2,-1.0570454237303486,0.0,1.268454508476423,0.0,0.29596444918315656,0.07523352818859119
2 vs. 3,Dnajc12,-1.2261726915272062,-0.3805363525429252,1.0147636067811383,0.0,-0.28418710903150673,-0.07523352818859119
2 vs. 3,Ints5,-0.6765090711874233,-0.04228181694921487,1.4375817762732772,0.0,0.2782033629349888,0.07523352818859119
2 vs. 3,Fam134c,-1.0993272406795656,-0.08456363389842708,0.8879181559334944,0.0,-0.27804579753994546,-0.07523352818859119
2 vs. 3,Fam149a,-1.4375817762732772,-0.3805363525429252,1.0147636067811383,0.0,-0.27721336606636154,-0.07523352818859119
2 vs. 3,Snord87,-1.141609057628779,-0.08456363389842708,0.8879181559334944,0.0,-0.27717926746453403,-0.07523352818859119
2 vs. 3,Dhx37,-1.141609057628779,-0.08456363389842708,0.8879181559334944,0.0,-0.2758358287051054,-0.07523352818859119
2 vs. 3,S100a1,-1.35301814237485,-0.2959727186444988,0.8879181559334944,0.0,-0.27313225556855486,-0.07523352818859119
2 vs. 3,Map2k5,-0.7187908881366403,-0.2959727186444988,1.3952999593240636,0.0,0.2727168154804486,0.07523352818859119
2 vs. 3,Trappc3,-1.1838908745779924,-0.08456363389842708,0.9724817898319215,0.0,-0.27036526814752687,-0.07523352818859119
2 vs. 3,E130309D02Rik,-1.0147636067811383,-0.08456363389842708,0.8879181559334944,0.0,-0.26785845043720846,-0.07523352818859119
2 vs. 3,Nod1,-1.5221454101717042,-0.08456363389842708,0.930199972882708,0.0,-0.26768940668613267,-0.07523352818859119
2 vs. 3,Stard3nl,-1.0993272406795656,0.2536909016952839,1.2261726915272062,0.0,0.2646694981006664,0.07523352818859119
2 vs. 3,Slc25a27,-1.0570454237303486,-0.5919454372889962,1.7758363118669889,0.0,-0.2643576508241897,-0.07523352818859119
2 vs. 3,Stat4,-1.4798635932224906,-0.04228181694921487,0.8879181559334944,0.0,-0.2586070751349134,-0.07406376937489408
2 vs. 3,9030624J02Rik,-0.9724817898319215,-0.33825453559371166,0.8879181559334944,0.0,-0.2584600738814042,-0.07406376937489408
2 vs. 3,Sdc1,-0.9724817898319215,0.12684545084764196,1.3952999593240636,0.0,0.24193645432796507,0.05868235948133307
2 vs. 3,Zfp960,-1.3952999593240636,-0.3805363525429252,1.141609057628779,0.0,-0.2390723669156601,-0.05868235948133307
2 vs. 3,Tmem164,-1.860399945765416,-0.42281816949214207,1.8181181288162058,0.0,-0.23767812159058402,-0.05868235948133307
2 vs. 3,Ajuba,-1.0147636067811383,-0.04228181694921487,0.9724817898319215,0.0,-0.23462751697161252,-0.05800511367293049
2 vs. 3,Mcm3ap,-0.7187908881366403,-0.04228181694921487,1.3107363254256332,0.0,0.23140456867274398,0.05713223898107422
2 vs. 3,Tomm40l,-1.35301814237485,-0.2959727186444988,1.0993272406795656,0.0,-0.21889785775127554,-0.045693769112156515
2 vs. 3,Spata5,-0.8879181559334944,0.33825453559371166,1.141609057628779,0.0,0.20960543034107676,0.037935488796439584
2 vs. 3,Slx4ip,-1.1838908745779924,-0.08456363389842708,0.930199972882708,0.0,-0.198389228613715,-0.028006152676775805
2 vs. 3,Slc5a3,-1.860399945765416,-0.3805363525429252,2.283218115257558,0.0,-0.18900943470622011,-0.020932159532974795
2 vs. 3,Evc,-1.141609057628779,-0.08456363389842708,1.0147636067811383,0.0,-0.18654901795781723,-0.020932159532974795
2 vs. 3,Prss35,-1.4798635932224906,-0.04228181694921487,0.930199972882708,0.0,-0.1816271171824028,-0.020932159532974795
2 vs. 3,Piezo2,-0.7610727050858505,-0.04228181694921487,1.2261726915272062,0.0,0.17361496357806358,0.020932159532974795
2 vs. 3,Harbi1,-1.2261726915272062,0.0,1.4375817762732772,0.0,0.17034930552599292,0.020932159532974795
2 vs. 3,Kbtbd11,-1.4375817762732772,0.2959727186444988,1.3952999593240636,0.0,0.16958144259051194,0.020932159532974795
2 vs. 3,Unc5a,-0.7610727050858505,0.0,1.2261726915272062,0.0,0.16861604830431734,0.020932159532974795
2 vs. 3,Efcab11,-0.7610727050858505,-0.04228181694921487,1.3107363254256332,0.0,0.1641376486411769,0.020932159532974795
2 vs. 3,Tcta,-1.0147636067811383,0.33825453559371166,1.268454508476423,0.0,0.16278109294885468,0.020932159532974795
2 vs. 3,Adam12,-0.930199972882708,-0.04228181694921487,0.7610727050858505,0.0,-0.1603756981543096,-0.020932159532974795
2 vs. 3,Arhgap42,-1.4375817762732772,-0.2959727186444988,1.0570454237303486,0.0,-0.16029002507564138,-0.020932159532974795
2 vs. 3,Tgfa,-1.0570454237303486,-0.2959727186444988,1.2261726915272062,0.0,0.15827676683529424,0.020932159532974795
2 vs. 3,Fam83h,-0.8879181559334944,-0.08456363389842708,0.9724817898319215,0.0,-0.15279607794055022,-0.020932159532974795
2 vs. 3,Snx15,-0.8033545220350673,-0.08456363389842708,1.2261726915272062,0.0,0.15274832055301138,0.020932159532974795
2 vs. 3,Tle2,-0.8033545220350673,-0.08456363389842708,0.930199972882708,0.0,-0.1503464050883119,-0.020932159532974795
2 vs. 3,Tchh,-0.9724817898319215,-0.08456363389842708,0.930199972882708,0.0,-0.15029582545185707,-0.020932159532974795
2 vs. 3,Zfp459,-1.3107363254256332,-0.08456363389842708,1.0147636067811383,0.0,-0.14965527471266735,-0.020932159532974795
2 vs. 3,Mbd1,-1.268454508476423,-0.08456363389842708,0.9724817898319215,0.0,-0.14703515414081128,-0.02079105836526489
2 vs. 3,Pdzk1,-0.8879181559334944,-0.04228181694921487,0.930199972882708,0.0,-0.13484676938741072,-0.010119950664556171
2 vs. 3,Kank1,-1.141609057628779,-0.04228181694921487,1.268454508476423,0.0,-0.13111398053705225,-0.009253163541345817
2 vs. 3,2610034B18Rik,-0.8033545220350673,-0.04228181694921487,1.3107363254256332,0.0,0.12904012038701665,0.009253163541345817
2 vs. 3,Kdelr3,-1.3107363254256332,-0.04228181694921487,1.0147636067811383,0.0,-0.1263899247439134,-0.009098028166071229
2 vs. 3,Fkbpl,-1.0570454237303486,-0.04228181694921487,1.0993272406795656,0.0,-0.11632922457662108,-0.003451830577538323
2 vs. 3,Traf3ip2,-1.1838908745779924,-0.08456363389842708,1.0147636067811383,0.0,-0.11614165794955221,-0.003451830577538323
2 vs. 3,Ercc6,-0.8456363389842808,-0.33825453559371166,0.9724817898319215,0.0,-0.10695499868635848,-0.003451830577538323
2 vs. 3,Fam175a,-1.0993272406795656,-0.3805363525429252,1.0147636067811383,0.0,-0.10349501139670925,-0.003451830577538323
2 vs. 3,Unkl,-1.35301814237485,-0.2959727186444988,1.0993272406795656,0.0,-0.1003843771514739,-0.003451830577538323
2 vs. 3,Tc2n,-0.930199972882708,-0.2959727186444988,1.0993272406795656,0.0,-0.10024798885343941,-0.003451830577538323
2 vs. 3,Dcbld1,-0.6342272542382098,0.0,1.4375817762732772,0.0,0.10009087599686738,0.003451830577538323
2 vs. 3,Sgsm3,-1.3107363254256332,-0.04228181694921487,1.4798635932224906,0.0,0.09884041056392852,0.003451830577538323
2 vs. 3,Atp1a1,-1.0570454237303486,-0.33825453559371166,1.141609057628779,0.0,0.09782189498923835,0.003451830577538323
2 vs. 3,Fam46c,-1.1838908745779924,-0.04228181694921487,0.8456363389842808,0.0,-0.0960892982295998,-0.003451830577538323
2 vs. 3,Slc7a11,-1.4375817762732772,-0.04228181694921487,1.3107363254256332,0.0,0.08819284713038139,0.0
2 vs. 3,Mlst8,-0.8456363389842808,-0.04228181694921487,1.2261726915272062,0.0,0.08526370696392391,0.0
2 vs. 3,Rfx5,-0.8879181559334944,-0.2959727186444988,0.9724817898319215,0.0,-0.08314390186869432,-0.0
2 vs. 3,Dnahc11,-0.8456363389842808,-0.2959727186444988,0.9724817898319215,0.0,-0.07417883577756453,-0.0
2 vs. 3,Zdhhc1,-0.7187908881366403,-0.04228181694921487,1.2261726915272062,0.0,0.06691084157952637,0.0
2 vs. 3,Lpcat4,-1.0147636067811383,-0.04228181694921487,1.35301814237485,0.0,0.06536258740772215,0.0
2 vs. 3,Fam220a,-0.8033545220350673,-0.04228181694921487,1.2261726915272062,0.0,0.060816924337138915,0.0
2 vs. 3,Gm5088,-1.0993272406795656,-0.33825453559371166,1.0570454237303486,0.0,-0.05692084784057583,-0.0
2 vs. 3,1810014B01Rik,-0.9724817898319215,-0.08456363389842708,1.0147636067811383,0.0,-0.055909176101331275,-0.0
2 vs. 3,Gucy1b3,-0.7610727050858505,-0.08456363389842708,1.1838908745779924,0.0,-0.055265821187065356,-0.0
2 vs. 3,A330023F24Rik,-0.9724817898319215,-0.04228181694921487,0.8456363389842808,0.0,-0.05469155851462441,-0.0
2 vs. 3,Gas2,-0.930199972882708,-0.04228181694921487,1.0993272406795656,0.0,-0.05046864523279486,-0.0
2 vs. 3,Gm2897,-0.8033545220350673,-0.04228181694921487,1.141609057628779,0.0,-0.0484971745834811,-0.0
2 vs. 3,A130010J15Rik,-1.268454508476423,-0.2959727186444988,1.141609057628779,0.0,-0.0407800916757025,-0.0
2 vs. 3,BC018507,-0.8456363389842808,-0.08456363389842708,1.141609057628779,0.0,0.03405746177736434,0.0
2 vs. 3,2810002D19Rik,-0.9724817898319215,-0.04228181694921487,1.0993272406795656,0.0,-0.01986704478201706,-0.0
2 vs. 3,Gsr,-1.5221454101717042,0.33825453559371166,1.4798635932224906,0.0,-0.019841314935050043,-0.0
2 vs. 3,Tmem161a,-1.4375817762732772,-0.08456363389842708,1.141609057628779,0.0,0.01934418979253056,0.0
2 vs. 3,Lmbrd1,-1.35301814237485,-0.08456363389842708,1.0147636067811383,0.0,-0.014089388269415509,-0.0
2 vs. 3,Eid2b,-1.0147636067811383,-0.04228181694921487,0.8456363389842808,0.0,-0.008747216580308971,-0.0
2 vs. 3,Lin37,-0.8879181559334944,-0.08456363389842708,1.141609057628779,0.0,0.007697277436060033,0.0
2 vs. 3,Rlf,-1.3107363254256332,0.04228181694921487,1.3107363254256332,0.0,-0.0023283850608731456,-0.0
2 vs. 3,Mon1a,-0.8879181559334944,-0.04228181694921487,1.0147636067811383,0.0,-0.0018970825611556313,-0.0
2 vs. 3,Mrpl48,-0.8879181559334944,-0.08456363389842708,1.1838908745779924,0.0,9.585128914582169e-4,0.0
2 vs. 3,Acot13,-1.0570454237303486,-0.33825453559371166,1.0570454237303486,0.0,-4.328611779682331e-4,-0.0
2 vs. 3,Las1l,-0.8879181559334944,-0.33825453559371166,1.141609057628779,0.0,0.0,0.0
2 vs. 3,Pgs1,-1.1838908745779924,-0.04228181694921487,1.141609057628779,0.0,0.0,0.0
2 vs. 3,Csrnp1,-1.141609057628779,-0.04228181694921487,1.0147636067811383,0.0,0.0,0.0
2 vs. 3,Dync2li1,-0.8456363389842808,-0.2959727186444988,1.268454508476423,0.0,0.0,0.0
2 vs. 3,Bcl7b,-0.8456363389842808,-0.08456363389842708,1.2261726915272062,0.0,0.0,0.0
2 vs. 3,Efna4,-1.0147636067811383,-0.08456363389842708,1.268454508476423,0.0,0.0,0.0
2 vs. 3,Abca2,-0.930199972882708,-0.33825453559371166,1.141609057628779,0.0,0.0,0.0
2 vs. 3,Abhd12,-0.8033545220350673,-0.33825453559371166,1.1838908745779924,0.0,0.0,0.0
2 vs. 3,Dleu2,-0.8033545220350673,-0.08456363389842708,1.141609057628779,0.0,0.0,0.0
2 vs. 3,Fahd2a,-1.0993272406795656,-0.04228181694921487,1.141609057628779,0.0,0.0,0.0
2 vs. 3,Enkd1,-1.3107363254256332,-0.04228181694921487,1.3107363254256332,0.0,0.0,0.0
2 vs. 3,Gad1,-1.0993272406795656,-0.04228181694921487,1.2261726915272062,0.0,0.0,0.0
